DBN,schoolName,type,totalGC&SW,totalGC,totalSW,fulltime_GC,fulltime_SW,parttime_GC,parttime_SW,bilingual_GC,bilingual_SW,GC_ServeLocMoreThanOne,SW_ServeLocMoreThanOne,SY19-20Enrollment,enrollmentRatioTotal,enrollmentratio_GC,enrollmentratio_SW,ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,fullAddress,gcode,latitude,longitude
10X546,Bronx Theatre High School,HIGH SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,328,164,164,328,10X546,X,2.0,X546,BRONX THEATRE HIGH SCHOOL,High school,1.0,10.0,10.0,99 TERRACE VIEW AVENUE,NY,10463,DEBORAH EFFINGER,718-329-2902,718-329-0433,"09,10,11,12,SE",BRONX,"99 TERRACE VIEW AVENUE, NY, 10463","99 Terrace View Ave, Bronx, NY 10463, USA",40.8771585,-73.9126759
10X549,Discovery High School,HIGH SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,449,225,225,449,10X549,X,2.0,X549,DISCOVERY HIGH SCHOOL,High school,1.0,10.0,10.0,2780 RESERVOIR AVENUE,NY,10468,ROLANDO RIVERA,718-733-3872,718-733-3621,"09,10,11,12,SE",BRONX,"2780 RESERVOIR AVENUE, NY, 10468","2780 Reservoir Ave, Bronx, NY 10468, USA",40.8704171,-73.8969711
10X696,High School of American Studies at Lehman College,HIGH SCHOOL,2.3,2.0,0.3,2,0,0.0,0.3,0.0,0,0.0,0.3,382,170,191,382,10X696,X,2.0,X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,High school,1.0,10.0,10.0,2925 GOULDEN AVENUE,NY,10468,Mr. Alessandro Weiss,718-329-2144,718-329-0792,"09,10,11,12",BRONX,"2925 GOULDEN AVENUE, NY, 10468","2925 Goulden Ave, Bronx, NY 10468, USA",40.8746796,-73.8950763
11X108,P.S. 108 Philip J. Abinanti,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,570,570,570,570,11X108,X,2.0,X108,P.S. 108 PHILIP J. ABINANTI,Elementary,1.0,11.0,11.0,1166 NEILL AVENUE,NY,10461,CHARLES SPERRAZZA,718-863-9829,718-828-1712,"0K,01,02,03,04,05,SE",BRONX,"1166 NEILL AVENUE, NY, 10461","1166 Neill Ave, Bronx, NY 10461, USA",40.854615,-73.8527953
11X112,P.S. 112 Bronxwood,ELEMENTARY,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,399,200,200,399,11X112,X,2.0,X112,P.S. 112 BRONXWOOD,Elementary,1.0,11.0,11.0,1925 SCHIEFFELIN AVENUE,NY,10466,SUSAN BARNES,718-654-6377,718-654-7931,"PK,0K,01,02,03,04,05,SE",BRONX,"1925 SCHIEFFELIN AVENUE, NY, 10466","1925 Schieffelin Ave, Bronx, NY 10466, USA",40.8847649,-73.8439899
11X175,P.S. 175 City Island,K-8,1.4,1.4,0.0,1,0,0.4,0.0,0.0,0,0.4,0.0,300,214,214,300,11X175,X,2.0,X175,P.S. 175 CITY ISLAND,K-8,1.0,11.0,11.0,200 CITY ISLAND AVENUE,NY,10464,Amy Lipson,718-885-1093,718-885-2315,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"200 CITY ISLAND AVENUE, NY, 10464","200 City Island Ave, Bronx, NY 10464, USA",40.84379,-73.7846911
11X180,M.S. 180 Dr. Daniel Hale Williams,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,3.0,0.0,3,0,0.0,0.0,0.0,0,0.0,0.0,1045,348,348,1045,11X180,X,2.0,X180,I.S. 180 DANIEL HALE WILLIAMS,Junior High-Intermediate-Middle,1.0,11.0,11.0,700 BAYCHESTER AVENUE,NY,10475,FRANK UZZO,718-904-5650,718-904-5655,"06,07,08,SE",BRONX,"700 BAYCHESTER AVENUE, NY, 10475","700 Baychester Ave, Bronx, NY 10475, USA",40.8732692,-73.831706
11X249,Bronx Health Sciences High School,HIGH SCHOOL,3.3,3.0,0.3,3,0,0.0,0.3,1.0,0,0.0,0.3,287,88,96,287,11X249,X,2.0,X249,BRONX HEALTH SCIENCES HIGH SCHOOL,High school,1.0,11.0,11.0,750 BAYCHESTER AVENUE,NY,10475,MIRIAM RIVAS,718-862-4406,718-862-4410,"09,10,11,12,SE",BRONX,"750 BAYCHESTER AVENUE, NY, 10475","750 Baychester Ave, Bronx, NY 10475, USA",40.8741149,-73.83285459999999
11X253,Bronx High School for Writing and Communication Ar,HIGH SCHOOL,3.0,3.0,0.0,3,0,0.0,0.0,0.0,0,0.0,0.0,301,100,100,301,11X253,X,2.0,X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,High school,1.0,11.0,11.0,800 EAST GUN HILL ROAD,NY,10467,STEVEN CHERNIGOFF,718-944-5660,718-944-5690,"09,10,11,12,SE",BRONX,"800 EAST GUN HILL ROAD, NY, 10467","800 E Gun Hill Rd, Bronx, NY 10467, USA",40.8751267,-73.8617246
11X288,Collegiate Institute for Math and Science,HIGH SCHOOL,3.3,3.0,0.3,3,0,0.0,0.3,0.0,0,0.0,0.3,569,175,190,569,11X288,X,2.0,X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,High school,1.0,11.0,11.0,925 ASTOR AVENUE,NY,10469,ESTELLE HANS,718-944-3635,718-652-3525,"09,10,11,12,SE",BRONX,"925 ASTOR AVENUE, NY, 10469","925 Astor Ave, Bronx, NY 10469, USA",40.8602833,-73.8603759
11X290,Bronx Academy of Health Careers,HIGH SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,359,180,180,359,11X290,X,2.0,X290,BRONX ACADEMY OF HEALTH CAREERS,High school,1.0,11.0,11.0,800 EAST GUN HILL ROAD,NY,10467,MARVIA LINDSAY,718-696-3340,718-696-3380,"09,10,11,12,SE",BRONX,"800 EAST GUN HILL ROAD, NY, 10467","800 E Gun Hill Rd, Bronx, NY 10467, USA",40.8751267,-73.8617246
11X299,Astor Collegiate Academy,HIGH SCHOOL,2.3,2.0,0.3,2,0,0.0,0.3,0.0,0,0.0,0.3,483,215,242,483,11X299,X,2.0,X299,ASTOR COLLEGIATE ACADEMY,High school,1.0,11.0,11.0,925 ASTOR AVENUE,NY,10469,Sandra Burgos,718-944-3419,718-944-3638,"09,10,11,12,SE",BRONX,"925 ASTOR AVENUE, NY, 10469","925 Astor Ave, Bronx, NY 10469, USA",40.8602833,-73.8603759
11X326,Bronx Green Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,415,415,415,415,11X326,X,2.0,X326,BRONX GREEN MIDDLE SCHOOL,Junior High-Intermediate-Middle,1.0,11.0,11.0,2441 WALLACE AVENUE,NY,10467,Jeremy Kabinoff,718-325-6593,718-325-3625,"06,07,08,SE",BRONX,"2441 WALLACE AVENUE, NY, 10467","2441 Wallace Ave, Bronx, NY 10467, USA",40.8624813,-73.8649701
11X357,Young Voices Academy of the Bronx,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,430,430,430,430,,,,,,,,,,,,,,,,,,"800 LYDIG AVENUE, Bronx, 10462","800 Lydig Ave, Bronx, NY 10462, USA",40.854327,-73.8636587
11X370,Leaders of Tomorrow,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,463,232,232,463,11X370,X,2.0,X370,SCHOOL OF DIPLOMACY,Junior High-Intermediate-Middle,1.0,11.0,11.0,3710 BARNES AVENUE,NY,10467,JOHN SCALICE,718-994-1028,,"06,07,08,SE",BRONX,"3710 BARNES AVENUE, NY, 10467","3710 Barnes Ave, Bronx, NY 10467, USA",40.8808122,-73.8605855
11X468,Pelham Academy of Academics and Community Engageme,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,2.0,0.0,2,0,0.0,0.0,1.0,0,0.0,0.0,351,176,176,351,11X468,X,2.0,X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEME,Elementary,1.0,11.0,11.0,2441 WALLACE AVENUE,NY,10467,ANTHONY RIVERA,718-881-3136,718-881-3413,"06,07,SE",BRONX,"2441 WALLACE AVENUE, NY, 10467","2441 Wallace Ave, Bronx, NY 10467, USA",40.8624813,-73.8649701
11X481,The STEAM Bridge School,ELEMENTARY,0.6,0.6,0.0,0,0,0.6,0.0,0.0,0,0.6,0.0,267,267,267,267,,,,,,,,,,,,,,,,,,"1684 WHITE PLAINS ROAD, Bronx, 10462","1684 White Plains Rd, Bronx, NY 10462, USA",40.8435269,-73.8651998
11X498,P.S./M.S. 11X498 - Van Nest Academy,K-8,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,656,328,328,656,11X498,X,2.0,X498,VAN NEST ACADEMY,K-8,1.0,11.0,11.0,1640 BRONXDALE AVE,NY,10462,Carol Gilligan,718-409-3001,718-409-3002,"0K,01,06,SE",BRONX,"1640 BRONXDALE AVE, NY, 10462","1640 Bronxdale Ave, Bronx, NY 10462, USA",40.8449981,-73.8579869
11X513,New World High School,HIGH SCHOOL,2.3,2.0,0.3,2,0,0.0,0.3,0.0,0,0.0,0.3,365,162,183,365,11X513,X,2.0,X513,NEW WORLD HIGH SCHOOL,High school,1.0,11.0,11.0,921 EAST 228TH STREET,NY,10466,FAUSTO SALAZAR,718-696-3800,718-696-3801,"09,10,11,12",BRONX,"921 EAST 228TH STREET, NY, 10466","921 E 228th St, Bronx, NY 10466, USA",40.8880644,-73.8527494
11X514,The Bronxwood Preparatory Academy,HIGH SCHOOL,2.3,2.0,0.3,2,0,0.0,0.3,0.0,0,0.0,0.3,354,157,177,354,11X514,X,2.0,X514,SPORTS PROFESSIONS HIGH SCHOOL,High school,1.0,11.0,11.0,921 EAST 228TH STREET,NY,10466,JANET GALLARDO,718-696-3820,718-696-3821,"09,10,11,12,SE",BRONX,"921 EAST 228TH STREET, NY, 10466","921 E 228th St, Bronx, NY 10466, USA",40.8880644,-73.8527494
11X532,Baychester Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,288,144,144,288,11X532,X,2.0,X532,Baychester Middle School,Junior High-Intermediate-Middle,1.0,11.0,11.0,3750 BAYCHESTER AVENUE,NY,10466,Shawn Mangar,718-935-3577,,"06,07,08,SE",BRONX,"3750 BAYCHESTER AVENUE, NY, 10466","3750 Baychester Ave, Bronx, NY 10466, USA",40.8861491,-73.8404879
12X061,P.S. 061 Francisco Oller,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,264,264,264,264,12X061,X,2.0,X061,P.S. 061 FRANCISCO OLLER,Elementary,1.0,12.0,12.0,1550 CROTONA PARK EAST,NY,10460,PATRICIA QUIGLEY,718-542-7230,718-589-7361,"PK,0K,01,02,03,04,05,SE",BRONX,"1550 CROTONA PARK EAST, NY, 10460","1550 Crotona Park E, Bronx, NY 10460, USA",40.8363733,-73.8927625
12X211,P.S. 211,K-8,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,512,512,512,512,12X211,X,2.0,X211,P.S. 211,K-8,1.0,12.0,12.0,1919 PROSPECT AVENUE,NY,10457,Betty Gonzalez-Soto,718-901-0436,718-901-4681,"PK,0K,01,02,03,04,05,06,07,08,SE",BRONX,"1919 PROSPECT AVENUE, NY, 10457","1919 Prospect Ave, Bronx, NY 10457, USA",40.8437691,-73.8903279
12X217,School of Performing Arts,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,343,343,343,343,12X217,X,2.0,X217,SCHOOL OF PERFORMING ARTS,Junior High-Intermediate-Middle,1.0,12.0,12.0,977 FOX STREET,NY,10459,SETH LITT,718-589-4844,718-589-7998,"06,07,08,SE",BRONX,"977 FOX STREET, NY, 10459","977 Fox St, Bronx, NY 10459, USA",40.8220835,-73.8940382
12X242,Mott Hall V,SECONDARY SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,1.0,0,0.0,0.0,662,331,331,662,12X242,X,2.0,X242,MOTT HALL V,Junior High-Intermediate-Middle,1.0,12.0,12.0,1551 EAST 172ND STREET,NY,10472,PETER OROSZLANY,718-620-8160,718-620-8161,"06,07,08,09,SE",BRONX,"1551 EAST 172ND STREET, NY, 10472","1551 E 172nd St, Bronx, NY 10472, USA",40.8318874,-73.8772819
12X267,Bronx Latin,SECONDARY SCHOOL,3.0,3.0,0.0,3,0,0.0,0.0,0.0,0,0.0,0.0,531,177,177,531,12X267,X,2.0,X267,BRONX LATIN,Secondary School,1.0,12.0,12.0,800 HOME STREET,NY,10456,LETICIA PINEIRO,718-991-6349,718-991-6627,"06,07,08,09,10,11,12,SE",BRONX,"800 HOME STREET, NY, 10456","800 Home St, Bronx, NY 10456, USA",40.8273875,-73.9008013
12X271,East Bronx Academy for the Future,SECONDARY SCHOOL,4.0,4.0,0.0,4,0,0.0,0.0,0.0,0,0.0,0.0,647,162,162,647,12X271,X,2.0,X271,EAST BRONX ACADEMY FOR THE FUTURE,Secondary School,1.0,12.0,12.0,1716 SOUTHERN BOULEVARD,NY,10460,SARAH SCROGIN,718-861-8641,718-861-8634,"06,07,08,09,10,11,12,SE",BRONX,"1716 SOUTHERN BOULEVARD, NY, 10460","1716 Southern Blvd, Bronx, NY 10460, USA",40.8368071,-73.8877096
12X316,Kappa III,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,3.0,0.0,3,0,0.0,0.0,0.0,0,0.0,0.0,363,121,121,363,12X316,X,2.0,X316,KAPPA III,Junior High-Intermediate-Middle,1.0,12.0,12.0,2055 MAPES AVENUE,NY,10460,ELISA ALVAREZ,718-561-3580,718-561-3719,"06,07,08,SE",BRONX,"2055 MAPES AVENUE, NY, 10460","2055 Mapes Ave, Bronx, NY 10460, USA",40.8460475,-73.88632179999999
12X383,Emolior Academy,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,349,349,349,349,12X383,X,2.0,X383,EMOLIOR ACADEMY,Junior High-Intermediate-Middle,1.0,12.0,12.0,1970 WEST FARMS ROAD,NY,10460,DERICK SPAULDING,718-842-2670,718-842-2857,"06,07,08,SE",BRONX,"1970 WEST FARMS ROAD, NY, 10460","1970 W Farms Rd, Bronx, NY 10460, USA",40.83941,-73.8801376
12X458,Samara Community School,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,287,287,287,287,,,,,,,,,,,,,,,,,,"1550 VYSE AVENUE, Bronx, 10460","1550 Vyse Ave, Bronx, NY 10460, USA",40.8342488,-73.88715119999999
12X478,The Cinema School,HIGH SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,355,178,178,355,12X478,X,2.0,X478,THE CINEMA SCHOOL,High school,1.0,12.0,12.0,1551 EAST 172ND STREET,NY,10472,Rex Bobbish,718-620-2560,718-620-2561,"09,10",BRONX,"1551 EAST 172ND STREET, NY, 10472","1551 E 172nd St, Bronx, NY 10472, USA",40.8318874,-73.8772819
12X536,P.S. 536,ELEMENTARY,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,390,195,195,390,12X536,X,2.0,X536,PS 536,Elementary,1.0,12.0,12.0,1827 ARCHER STREET,NY,10460,Sasha Medina,718-935-3605,,"0K,01,02,03,04,05,SE",BRONX,"1827 ARCHER STREET, NY, 10460","1827 Archer St, Bronx, NY 10460, USA",40.8380718,-73.865843
12X550,High School of World Cultures,HIGH SCHOOL,4.0,4.0,0.0,4,0,0.0,0.0,2.0,0,0.0,0.0,421,105,105,421,12X550,X,2.0,X550,HIGH SCHOOL OF WORLD CULTURES,High school,1.0,12.0,12.0,1300 BOYNTON AVENUE,NY,10472,RAMON NAMNUN,718-860-8120,718-893-7152,"09,10,11,12",BRONX,"1300 BOYNTON AVENUE, NY, 10472","1300 Boynton Ave, Bronx, NY 10472, USA",40.8325896,-73.8784878
12X684,Wings Academy,HIGH SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,394,197,197,394,12X684,X,2.0,X684,WINGS ACADEMY,High school,1.0,12.0,12.0,1122 EAST 180 STREET,NY,10460,WAYNE COX,718-597-1751,718-931-8366,"09,10,11,12,SE",BRONX,"1122 EAST 180 STREET, NY, 10460","1122 E 180th St, Bronx, NY 10460, USA",40.8413652,-73.8752636
12X691,Bronx Little School,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,318,318,318,318,12X691,X,2.0,X691,BRONX LITTLE SCHOOL,Elementary,1.0,12.0,12.0,1827 ARCHER STREET,NY,10460,JANICE GORDON,718-792-2650,718-792-4149,"PK,0K,01,02,03,04,05,SE",BRONX,"1827 ARCHER STREET, NY, 10460","1827 Archer St, Bronx, NY 10460, USA",40.8380718,-73.865843
13K003,P.S. 003 The Bedford Village,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,302,302,302,302,13K003,K,2.0,K003,P.S. 003 THE BEDFORD VILLAGE,Elementary,1.0,13.0,13.0,50 JEFFERSON AVENUE,NY,11216,KRISTINA BEECHER,718-622-2960,718-623-3193,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"50 JEFFERSON AVENUE, NY, 11216","50 Jefferson Ave, Brooklyn, NY 11216, USA",40.6823893,-73.9553153
13K044,P.S. 044 Marcus Garvey,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.4,0.0,124,124,124,124,13K044,K,2.0,K044,P.S. 044 MARCUS GARVEY,Elementary,1.0,13.0,13.0,432 MONROE STREET,NY,11221,VALERIE TAYLOR,718-834-6939,718-574-8501,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"432 MONROE STREET, NY, 11221","A COMMUNITY OF LIFELONG LEARNERS, 432 Monroe St, Brooklyn, NY 11221, USA",40.68628830000001,-73.940896
13K054,P.S. 054 Samuel C. Barnes,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.4,0.0,202,202,202,202,13K054,K,2.0,K054,P.S. 054 SAMUEL C. BARNES,Elementary,1.0,13.0,13.0,195 SANFORD STREET,NY,11205,LORNA KHAN,718-834-6752,718-852-8129,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"195 SANFORD STREET, NY, 11205","195 Sanford St, Brooklyn, NY 11205, USA",40.6926096,-73.9527438
13K067,P.S. 067 Charles A. Dorsey,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,222,222,222,222,13K067,K,2.0,K067,P.S. 067 CHARLES A. DORSEY,Elementary,1.0,13.0,13.0,51 SAINT EDWARDS STREET,NY,11205,CORINNE SEABROOK,718-834-6756,718-834-6719,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"51 SAINT EDWARDS STREET, NY, 11205","51 St Edwards St, Brooklyn, NY 11205, USA",40.6951863,-73.97767689999999
13K093,P.S. 093 William H. Prescott,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,185,185,185,185,13K093,K,2.0,K093,P.S. 093 WILLIAM H. PRESCOTT,Elementary,1.0,13.0,13.0,31 NEW YORK AVENUE,NY,11216,SANDRA PHILIP,718-604-7363,718-771-1369,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"31 NEW YORK AVENUE, NY, 11216","31 New York Ave, Brooklyn, NY 11216, USA",40.6789776,-73.9465065
13K113,M.S. 113 Ronald Edmonds Learning Center,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,333,277,333,333,13K113,K,2.0,K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,Junior High-Intermediate-Middle,1.0,13.0,13.0,300 ADELPHI STREET,NY,11205,Dawnique Daughtry,718-834-6734,718-596-2802,"06,07,08,SE",BROOKLYN,"300 ADELPHI STREET, NY, 11205","300 Adelphi St, Brooklyn, NY 11205, USA",40.6888586,-73.971716
13K133,P.S. 133 William A. Butler,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,726,726,726,726,13K133,K,2.0,K133,P.S. 133 WILLIAM A. BUTLER,Elementary,1.0,13.0,13.0,211 8TH STREET,NY,11215,HEATHER FOSTER-MANN,718-857-4810,718-622-3264,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"211 8TH STREET, NY, 11215","211 8th St, Brooklyn, NY 11215, USA",40.67099410000001,-73.9877319
13K265,Dr. Susan S. McKinney Secondary School of the Arts,SECONDARY SCHOOL,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,301,301,301,301,13K265,K,2.0,K265,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,Secondary School,1.0,13.0,13.0,101 PARK AVENUE,NY,11205,PAULA HOLMES,718-834-6760,718-834-6776,"06,07,08,09,10,11,12,SE",BROOKLYN,"101 PARK AVENUE, NY, 11205","101 Park Ave, Brooklyn, NY 11205, USA",40.6967968,-73.9760706
13K301,Satellite East Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,88,70,88,88,13K301,K,2.0,K301,SATELLITE EAST MIDDLE SCHOOL,Junior High-Intermediate-Middle,1.0,13.0,13.0,344 MONROE STREET,NY,11216,KIM MCPHERSON,718-789-4251,718-789-4823,"06,07,08,SE",BROOKLYN,"344 MONROE STREET, NY, 11216","344 Monroe St, Brooklyn, NY 11216, USA",40.6859446,-73.94530329999999
13K313,Dock Street School for STEAM Studies,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.2,284,129,142,284,13K313,K,2.0,K313,SATELLITE WEST MIDDLE SCHOOL,Junior High-Intermediate-Middle,1.0,13.0,13.0,209 YORK STREET,NY,11201,SUZANE JOSEPH,718-834-6774,718-834-2979,"06,07,08,SE",BROOKLYN,"209 YORK STREET, NY, 11201","209 York St, Brooklyn, NY 11201, USA",40.701462,-73.98141609999999
13K350,Urban Assembly School of Music and Art,HIGH SCHOOL,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,193,161,193,193,13K350,K,2.0,K350,"URBAN ASSEMBLY SCHOOL OF MUSIC AND ART, THE",High school,1.0,13.0,13.0,49 FLATBUSH AVENUE EXTENSION,NY,11201,PAUL THOMPSON,718-858-0249,718-858-0492,"09,10,11,12,SE",BROOKLYN,"49 FLATBUSH AVENUE EXTENSION, NY, 11201","49 Flatbush Ave Ext, Brooklyn, NY 11201, USA",40.6973489,-73.98474759999999
13K595,Bedford Academy High School,HIGH SCHOOL,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.2,392,178,196,392,13K595,K,2.0,K595,BEDFORD ACADEMY HIGH SCHOOL,High school,1.0,13.0,13.0,1119 BEDFORD AVENUE,NY,11216,ADOFO MUHAMMAD,718-398-3061,718-636-3819,"09,10,11,12",BROOKLYN,"1119 BEDFORD AVENUE, NY, 11216","1119 Bedford Ave, Brooklyn, NY 11216, USA",40.6855293,-73.9540295
13K616,Brooklyn High School for Leadership and Community,HIGH SCHOOL,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,177,177,177,177,13K616,K,2.0,K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,High school,1.0,13.0,13.0,300 WILLOUGHBY AVENUE,NY,11205,GEORGIA KOURIAMPALIS,718-638-3062,718-638-3404,"09,10,11,12,SE",BROOKLYN,"300 WILLOUGHBY AVENUE, NY, 11205","300 Willoughby Ave, Brooklyn, NY 11205, USA",40.6917732,-73.9584849
13K670,Benjamin Banneker Academy,HIGH SCHOOL,4.2,4.0,0.2,4,0,0.0,0.2,0.0,0,0.0,0.2,815,194,204,815,13K670,K,2.0,K670,BENJAMIN BANNEKER ACADEMY,High school,1.0,13.0,13.0,71-77 CLINTON AVENUE,NY,11205,MAJIDA ABDUL KARIM,718-797-3702,718-797-3862,"09,10,11,12,SE",BROOKLYN,"71-77 CLINTON AVENUE, NY, 11205","71 Clinton Ave, Brooklyn, NY 11205, USA",40.6956408,-73.969318
13K674,"City Polytechnic High School of Engineering, Archi",HIGH SCHOOL,4.2,4.0,0.2,4,0,0.0,0.2,0.0,0,0.0,0.2,433,103,108,433,13K674,K,2.0,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHI",High school,1.0,13.0,13.0,105 JOHNSON STREET,NY,11201,CHRIS AGUIRRE,718-875-1473,718-875-1947,"09,10,11,SE",BROOKLYN,"105 JOHNSON STREET, NY, 11201","105 Johnson St, Brooklyn, NY 11201, USA",40.6956305,-73.9856714
13K691,Fort Greene Preparatory Academy,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,209,174,209,209,13K691,K,2.0,K691,FORT GREENE PREPARATORY ACADEMY,Junior High-Intermediate-Middle,1.0,13.0,13.0,100 CLERMONT AVENUE,NY,11205,PAULA LETTIERE,718-254-9401,718-254-9407,"06,SE",BROOKLYN,"100 CLERMONT AVENUE, NY, 11205","100 Clermont Ave, Brooklyn, NY 11205, USA",40.6948636,-73.9717309
13K915,I.S. 915,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,278,278,278,278,,,,,,,,,,,,,,,,,,"105 TECH PLACE, Brooklyn, 11201","105 Tech Pl, Brooklyn, NY 11201, USA",40.6955452,-73.985323
14K031,P.S. 031 Samuel F. Dupont,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.4,0.0,619,619,619,619,14K031,K,2.0,K031,P.S. 031 SAMUEL F. DUPONT,Elementary,1.0,14.0,14.0,75 MESEROLE AVENUE,NY,11222,Mary J. Scarlato,718-383-8998,718-383-5652,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"75 MESEROLE AVENUE, NY, 11222","75 Meserole Ave, Brooklyn, NY 11222, USA",40.7268745,-73.95412449999999
14K034,P.S. 034 Oliver H. Perry,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,479,479,479,479,14K034,K,2.0,K034,P.S. 034 OLIVER H. PERRY,Elementary,1.0,14.0,14.0,131 NORMAN AVENUE,NY,11222,ALICJA WINNICKI,718-389-5842,718-389-0356,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"131 NORMAN AVENUE, NY, 11222","131 Norman Ave, Brooklyn, NY 11222, USA",40.72641429999999,-73.9498036
14K050,J.H.S. 050 John D. Wells,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,326,272,326,326,14K050,K,2.0,K050,J.H.S. 050 JOHN D. WELLS,Junior High-Intermediate-Middle,1.0,14.0,14.0,183 SOUTH  3 STREET,NY,11211,DENISE JAMISON,718-387-4184,718-302-2320,"06,07,08,SE",BROOKLYN,"183 SOUTH  3 STREET, NY, 11211","183 S 3rd St, Brooklyn, NY 11211, USA",40.7117745,-73.9596149
